cell_line,agent,PrimaryTarget,Pathway,concentration,GRvalue,IncreasedFracDead,receptor_status,color_map
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.00031623,0.98755,0.0061124,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.001,0.97767,0.0088864,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.0031623000000000003,0.71944,0.017544,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.01,0.47946000000000005,0.044607,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.031623000000000005,0.24081999999999998,0.056461000000000004,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.1,-0.0069092,0.14495999999999998,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,0.31623,-0.099957,0.21209,TNBC,#ca7832
HCC38,Torin2,mTOR/ATM/ATR,PI3K/mTOR,1.0,-0.21066999999999997,0.32621,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.001,0.55325,0.027619,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.0031623000000000003,0.52258,0.0045587,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.01,0.5465300000000001,0.022136000000000003,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.031623000000000005,0.48473999999999995,0.007298699999999999,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.1,0.48666000000000004,0.02307,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,0.31623,0.53684,0.0038024,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,1.0,0.51244,0.010178,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,3.1623,0.5046,-0.0047202,TNBC,#ca7832
HCC38,Everolimus,mTOR1,PI3K/mTOR,10.0,0.47353,0.031771,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.00031623,1.0390000000000001,-0.0011539999999999999,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.001,0.9707899999999999,0.014715,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.0031623000000000003,0.92158,0.004704600000000001,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.01,0.70875,0.040086000000000004,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.031623000000000005,0.33199,0.019878,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.1,0.12170999999999998,0.056702999999999996,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,0.31623,0.094417,0.049676,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,1.0,0.047133,0.078943,TNBC,#ca7832
HCC38,INK128/MLN0128,mTORC1/2,PI3K/mTOR,3.1623,-0.0086745,0.097961,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.001,1.0524,0.00067081,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.0031623000000000003,1.0325,0.023919,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.01,1.0286,0.0037985999999999996,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.031623000000000005,1.0655,0.0011177,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.1,1.0706,-0.00044226,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,0.31623,0.9978799999999999,0.006046800000000001,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,1.0,1.0129,-0.015186000000000002,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,3.1623,1.0214,-0.009327799999999999,TNBC,#ca7832
HCC38,PF-4708671,p70S6K,PI3K/mTOR,10.0,0.97596,-0.016066,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.001,1.0701,0.00689,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.0031623000000000003,1.0355,0.010791,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.01,1.0377,0.0044581,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.031623000000000005,1.0006,-0.0068372,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.1,0.9636,0.02331,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,0.31623,0.86559,0.0085363,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,1.0,0.6380899999999999,0.078057,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,3.1623,0.028816,0.22946999999999998,TNBC,#ca7832
HCC38,Buparlisib/NVP-BKM120,pan PI3K,PI3K/mTOR,10.0,-0.27621999999999997,0.2849,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.001,0.98401,0.008134,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.0031623000000000003,1.0279,-0.014652000000000002,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.01,1.0095,-0.00094946,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.031623000000000005,0.95463,-0.0040369,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.1,0.95175,-0.0015405,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,0.31623,0.8841700000000001,0.0027456,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,1.0,0.83729,0.012671,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,3.1623,0.71853,0.010631,TNBC,#ca7832
HCC38,Pictilisib/GDC0941,pan PI3K,PI3K/mTOR,10.0,0.35685,0.046778,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.001,0.98185,0.00099127,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.0031623000000000003,1.0734,0.010151,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.01,1.0959999999999999,-0.00029373,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.031623000000000005,1.0629,0.0019047,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.1,0.9967600000000001,-0.0034053000000000004,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,0.31623,0.94745,0.0067434,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,1.0,0.8629100000000001,0.02536,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,3.1623,0.0063684,0.23381999999999997,TNBC,#ca7832
HCC38,Ceritinib/LDK378,ALK,RTK,10.0,-0.40389,0.51925,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.00031623,1.0263,0.018737,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.001,1.0291,0.0068422,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.0031623000000000003,0.9907,0.012053,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.01,0.93427,0.0075525,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.031623000000000005,0.87424,0.013106999999999999,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.1,0.9279700000000001,-0.0020311,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,0.31623,0.83667,0.0091335,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,1.0,0.8499700000000001,0.0014112,TNBC,#ca7832
HCC38,Neratinib/HKI272,EGFR/HER2,RTK,3.1623,0.45714,0.08465299999999999,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.001,1.0179,0.0024827,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.0031623000000000003,1.0366,0.009109899999999999,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.01,1.0588,-0.0019064,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.031623000000000005,0.9481299999999999,0.0011530999999999998,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.1,0.90355,0.023555,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,0.31623,0.49053,0.11590999999999999,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,1.0,-0.074235,0.3142,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,3.1623,-0.22183000000000003,0.41201000000000004,TNBC,#ca7832
HCC38,Tivantinib/ARQ197,MET,RTK,10.0,-0.27016,0.29101,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.001,1.0723,-0.0037634,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.0031623000000000003,1.0633,0.006385,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.01,1.0421,-0.0036869,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.031623000000000005,1.0834,-0.0031379000000000003,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.1,0.98465,0.0085448,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,0.31623,0.92474,-0.00032515,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,1.0,0.57897,0.034791,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,3.1623,0.27005999999999997,0.046482,TNBC,#ca7832
HCC38,Cediranib/AZD2171,VEGFR/cKIT,RTK,10.0,-0.20442000000000002,0.28905,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.001,0.9746100000000001,0.00028765,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.0031623000000000003,0.9922,-0.012433,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.01,1.0057,-0.0021250999999999996,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.031623000000000005,0.9940399999999999,-0.008597,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.1,0.9856799999999999,0.00097653,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,0.31623,1.051,-0.018226,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,1.0,1.1234,-0.0047596,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,3.1623,0.98351,-0.006544199999999999,TNBC,#ca7832
HCC38,Cabozantinib,VEGFR2/MET,RTK,10.0,0.30085,0.2027,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.001,1.0572,-0.001859,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.0031623000000000003,1.3213,-0.011401,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.01,1.2307,-0.0028438,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.031623000000000005,1.1572,-0.010294,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.1,1.1428,-0.019079,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,0.31623,1.089,-0.016421,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,1.0,0.86313,-0.0030209,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,3.1623,-0.07678,0.17081,TNBC,#ca7832
HCC70,Abemaciclib/LY2835219,CDK4/6,Cell cycle,10.0,-0.82642,0.64288,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.00031623,1.0366,0.00073219,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.001,1.0735,0.0075718,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.0031623000000000003,1.0888,-0.0070593,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.01,1.0868,0.0053622,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.031623000000000005,1.1144,-0.0012478,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.1,0.9546399999999999,0.0061193,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,0.31623,1.0338,-0.012249,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,1.0,1.1035,-0.00058033,TNBC,#ca7832
HCC70,Palbociclib/PD0332991,CDK4/6,Cell cycle,3.1623,0.93605,-0.0099891,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.001,1.2109999999999999,0.00026306,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.0031623000000000003,1.3706,-0.0029918,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.01,1.1356,0.020908000000000003,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.031623000000000005,0.6846,0.16079000000000002,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.1,-0.33499,0.5036,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,0.31623,-0.50005,0.53432,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,1.0,-0.63258,0.5794,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,3.1623,-0.70022,0.5885600000000001,TNBC,#ca7832
HCC70,AZD7762,CHK1/2,Cell cycle,10.0,-0.6759999999999999,0.5397,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.0001,1.2085,0.0037599000000000005,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.00031623,1.3093,0.0018570999999999998,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.001,1.2181,0.001568,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.0031623000000000003,0.9106799999999999,0.052065999999999994,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.01,0.11470999999999999,0.26899,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.031623000000000005,-0.27252,0.35977,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.1,-0.2908,0.28891999999999995,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,0.31623,-0.20489000000000002,0.21775999999999998,TNBC,#ca7832
HCC70,Volasertib/BI6727,PLK,Cell cycle,1.0,-0.038137,0.061139,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0001,1.0249,0.003944,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.00031623,0.98334,0.00070852,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.001,1.1024,-0.00085128,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.0031623000000000003,1.2444,-0.006760899999999999,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.01,0.8326600000000001,0.030113,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.031623000000000005,-0.86745,0.6999,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.1,-0.89659,0.73612,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,0.31623,-0.88015,0.7225,TNBC,#ca7832
HCC70,Dinaciclib/SCH727965,pan CDK,Cell cycle,1.0,-0.9093100000000001,0.74283,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.0010833,1.0575,-0.0062137,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.0033333,1.087,-0.0079626,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.01,1.0565,0.0023501999999999998,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.031667,1.0748,-0.010759000000000001,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.1,1.0755,-0.0051341,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,0.31623,0.96105,0.0030629000000000003,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,1.0,0.54156,0.0048538,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,3.1623,0.015636,0.14631,TNBC,#ca7832
HCC70,Cisplatin,Chemo,Chemotherapy,10.0,-0.68319,0.61156,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.00031623,0.9185,0.0082904,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.001,1.0198,0.004080100000000001,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.0031623000000000003,1.1407,0.0072236,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.01,0.50979,0.050069999999999996,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.031623000000000005,-0.18247,0.11996,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.1,-0.21181,0.09892999999999999,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,0.31623,-0.21195999999999998,0.078318,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,1.0,-0.33628,0.23294,TNBC,#ca7832
HCC70,Doxorubicin,Chemo,Chemotherapy,3.1623,-0.7794300000000001,0.71318,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.0001,0.94325,0.03875,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.00031623,0.8282700000000001,0.021648,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.001,0.66293,0.067339,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.0031623000000000003,0.10219,0.33862,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.01,-0.25346,0.5179600000000001,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.031623000000000005,-0.39609,0.5907100000000001,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.1,-0.48998,0.5996199999999999,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,0.31623,-0.49036,0.59801,TNBC,#ca7832
HCC70,Paclitaxel,Chemo,Chemotherapy,1.0,-0.5065,0.5947899999999999,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.0010833,0.84777,0.015475999999999998,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.0033333,0.83944,0.0038056999999999995,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.01,0.53979,0.040129000000000005,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.031667,-0.028319999999999998,0.047636000000000005,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.1,-0.15696,0.098364,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,0.31623,-0.31953000000000004,0.1853,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,1.0,-0.46098,0.38798,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,3.1623,-0.8255100000000001,0.708,TNBC,#ca7832
HCC70,Topotecan,Topo I,Chemotherapy,10.0,-0.8613799999999999,0.69928,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.0010833,0.9886,-0.0026258,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.0033333,0.9098200000000001,0.013558,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.01,0.80917,0.018614,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.031667,0.9834700000000001,0.00043083,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.1,0.83363,0.014254,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,0.31623,0.63059,0.027479000000000003,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,1.0,-0.055123,0.13602,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,3.1623,-0.13382,0.12788,TNBC,#ca7832
HCC70,Etoposide,Topo II,Chemotherapy,10.0,-0.15175999999999998,0.12617,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.001,0.8614299999999999,0.0054231999999999995,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.0031623000000000003,0.85609,0.013138,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.01,0.42157,0.03489,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.031623000000000005,0.11855999999999998,0.078001,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.1,-0.42396999999999996,0.14570999999999998,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,0.31623,-0.5080899999999999,0.16694,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,1.0,-0.55307,0.18001,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,3.1623,-0.53988,0.20623000000000002,TNBC,#ca7832
HCC70,Dasatinib,BCR/ABL,MAPK/nRTK,10.0,-0.57873,0.31,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0001,1.0478,0.012009,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.00031623,0.77935,0.029344,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.001,0.61033,0.053641999999999995,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.0031623000000000003,0.4021,0.12502,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.01,0.19230999999999998,0.22421999999999997,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.031623000000000005,0.045844,0.29946,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.1,-0.045155,0.32807,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,0.31623,-0.039341,0.36455,TNBC,#ca7832
HCC70,Trametinib/GSK1120212,MEK,MAPK/nRTK,1.0,-0.017072999999999998,0.3223,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.001,0.9385100000000001,0.0018577,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.0031623000000000003,1.1029,-0.0016600999999999999,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.01,0.9318700000000001,0.011343,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.031623000000000005,0.58408,0.043347000000000004,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.1,0.34883000000000003,0.060365999999999996,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,0.31623,0.22105999999999998,0.07667,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,1.0,-0.034685,0.086768,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,3.1623,-0.17182999999999998,0.11987,TNBC,#ca7832
HCC70,Saracatinib/AZD0530,SRC,MAPK/nRTK,10.0,-0.069357,0.13685999999999998,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.001,1.2222,-0.003517,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.0031623000000000003,1.1645,0.013890000000000001,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.01,1.1492,0.0031850000000000003,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.031623000000000005,1.1801,0.015585,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.1,1.122,0.02301,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,0.31623,0.80587,0.0498,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,1.0,0.78433,0.068035,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,3.1623,0.46692,0.1241,TNBC,#ca7832
HCC70,ABT-737,Bcl2/XL,Misc,10.0,-0.063833,0.27504,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.001,1.1725,0.0017591999999999998,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.0031623000000000003,1.1496,0.007384,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.01,1.1114,-0.0010912,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.031623000000000005,0.99644,0.008212100000000002,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.1,0.78317,0.010955,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,0.31623,0.54588,0.024643,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,1.0,0.18156,0.054807,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,3.1623,-0.15902,0.17192000000000002,TNBC,#ca7832
HCC70,Vorinostat,HDAC,Misc,10.0,-0.47648999999999997,0.39458000000000004,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.0001,1.1557,0.009929700000000001,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.00031623,1.1956,-0.0033788000000000004,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.001,1.1566,0.008819200000000001,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.0031623000000000003,1.1248,0.0033373000000000005,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.01,-0.0023743,0.23246999999999998,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.031623000000000005,-0.54268,0.46096000000000004,TNBC,#ca7832
HCC70,Luminespib/NVP-AUY922,HSP90,Misc,0.1,-0.52193,0.4712,TNBC,#ca7832
